date,q50_1022,actual_1022,q50_1023,actual_1023,q50_1024,actual_1024,selected_fund,strategy_return,q50_selected,ewbah_return,strategy_cumret,ewbah_cumret,fund_label
2025-07-19,0.3401959612965584,0.0021969327868191836,-0.08744764514267445,0.002379938142020721,0.35482634603977203,0.0026444426814858256,1024,0.0026444426814858256,0.35482634603977203,0.0024071045367752434,6.552288708926568,3.07429310904395,SPP Generation 70-tal
2025-07-26,0.3083773963153362,0.8659398619840586,-0.10694925673305988,0.5030473117441889,0.26103621535003185,1.230583874751656,1022,0.8659398619840586,0.3083773963153362,0.8665236828266346,7.474967450713521,3.967456269739955,SPP Generation 60-tal
2025-08-02,0.27060859464108944,0.5668377823179758,-0.13132092729210854,0.34111452822124055,0.20971442759037018,0.7856481612848271,1022,0.5668377823179758,0.27060859464108944,0.5645334906080145,8.08417617275812,4.554387379715877,SPP Generation 60-tal
2025-08-09,0.3192019909620285,0.07286386205892817,-0.09481584280729294,0.06141831757027858,0.27881868183612823,0.0845353252390326,1022,0.07286386205892817,0.3192019909620285,0.07293916828941312,8.162930477792173,4.630648480280712,SPP Generation 60-tal
2025-08-16,0.3705915119498968,-0.3767468779583586,-0.06120786617975682,-0.23692764170657843,0.37178267538547516,-0.5346179144632297,1024,-0.5346179144632297,0.37178267538547516,-0.38276414470938896,7.584672074649475,4.230159873521288,SPP Generation 70-tal
2025-08-23,0.3523975871503353,-0.28497264457829125,-0.08560807630419731,-0.13679053504635214,0.26115334779024124,-0.4507652543363152,1022,-0.28497264457829125,0.3523975871503353,-0.2908428113203195,7.278085189477451,3.9270139463014573,SPP Generation 60-tal
2025-08-30,0.2075412990525365,0.4217865297997462,-0.164912611246109,0.24340341269573748,0.12423655530437827,0.5881005502639571,1022,0.4217865297997462,0.2075412990525365,0.4177634975864803,7.730569702233765,4.361183074700719,SPP Generation 60-tal
2025-09-06,0.05776083841919899,0.12594134970343188,-0.24570916779339314,0.08255104250034799,-0.021718829870224,0.16097968716038605,1022,0.12594134970343188,0.05776083841919899,0.12315735978805531,7.8662470357599545,4.489711552419109,SPP Generation 60-tal
2025-09-13,0.16268295794725418,-0.208618173438827,-0.19040026236325502,-0.14715181149769307,0.08600816084071994,-0.27423756071445793,1022,-0.208618173438827,0.16268295794725418,-0.21000251521699265,7.641218441436948,4.270280530016052,SPP Generation 60-tal
2025-09-20,0.19707603566348553,0.7646830795022703,-0.15655361860990524,0.482559248114394,0.14645474217832088,1.0651903357387256,1022,0.7646830795022703,0.19707603566348553,0.77081088778513,8.464332625428668,5.074007205065527,SPP Generation 60-tal
2025-09-27,0.16265881154686213,0.2516669356368014,-0.15280140936374664,0.15857323862144587,0.14222279377281666,0.3465214736222251,1022,0.2516669356368014,0.16265881154686213,0.25225388262682413,8.737301487606004,5.339060467871889,SPP Generation 60-tal
2025-10-04,0.27869503758847713,0.49338186126847433,-0.09583107382059097,0.3423502634514513,0.27718891203403473,0.6430122198194524,1022,0.49338186126847433,0.27869503758847713,0.49291478151312607,9.27379160957868,5.858292267625089,SPP Generation 60-tal
